케이블관리번호,법정동코드,시도명,시군구명,읍면동명,리명,케이블매설위치코드명,케이블코어수,접속코어수,사용코어수,케이블용도코드명,준공거리M,지도거리M,공간위치G,중계기회선수,중요선로
48330CA015525,4833025324,경남,양산시,물금읍,범어리,지중,48,0,0,#,116,116,"LINESTRING (129.002639039924 35.324169989715, 129.0031006601249 35.32388890271268, 129.00380428868584 35.323865500658954)",,
48330CA030575,4833031026,경남,양산시,동면,석산리,가공,24,2,2,#,161,51,"LINESTRING (129.029551840623 35.3130524641322, 129.02904252838528 35.313057779666536, 129.02904031598945 35.31301329163842)",2,
48330CA030914,4833011200,경남,양산시,어곡동,#,가공,24,1,1,#,120,48.5,"LINESTRING (128.98895880596558 35.42130560362654, 128.98844607413938 35.42124656083763, 128.98843003385454 35.42124464549393)",3,
48330CA030661,4833034028,경남,양산시,하북면,용연리,가공,48,10,10,#,622,612,"LINESTRING (129.0742821828478 35.44941134366045, 129.07419704609535 35.44942428712201, 129.07411501215407 35.44930928055402, 129.07393280138083 35.44892553345071, 129.07368050807867 35.448576226734644, 129.07357517005187 35.44838714448979, 129.07345470714458 35.448097608026764, 129.07331085198427 35.447707372869495, 129.0732278824197 35.44744685957255, 129.07319995369227 35.44721042186254, 129.07316538747574 35.44690272020781, 129.07301042503425 35.446481144989455, 129.072839068758 35.44576550655267, 129.07273520272489 35.44560753642342, 129.072641195322 35.44515995068318, 129.07259349955012 35.444411709142685, 129.07253000529232 35.44422285538183)",12,
48330CA030778,4833025324,경남,양산시,물금읍,범어리,지중,24,4,4,#,130,156,"LINESTRING (129.01871086698435 35.33231608653481, 129.0184494592131 35.332544627123326, 129.01931191977081 35.33318279221179, 129.019301088881 35.3331919442407, 129.019224907755 35.3332548860168, 129.01918627830585 35.333230014371246)",3,
48330CA030779,4833025324,경남,양산시,물금읍,범어리,지중,24,2,2,#,160,135,"LINESTRING (129.017653397091 35.332119467609, 129.017776795905 35.3322097675265, 129.017968876158 35.3320383074853, 129.018071398292 35.3321153454465, 129.018528432296 35.3316982545409, 129.01845243114235 35.33153185188342)",,
48330CA030929,4833012000,경남,양산시,덕계동,#,지중,48,5,5,#,180,94,"LINESTRING (129.159038234074 35.3770533374409, 129.15891892156057 35.3770391986596, 129.15887132245052 35.3763104320464, 129.15889363542 35.3763081534677)",6,
48330CA030925,4833012000,경남,양산시,덕계동,#,지중,48,6,6,#,195,58,"LINESTRING (129.158935283803 35.3775359601427, 129.15890375176042 35.377474410767654, 129.15898610167883 35.377262539677034, 129.15898896612399 35.37706641054948, 129.159038234074 35.3770533374409)",7,
48330CA029328,4833032026,경남,양산시,원동면,선리,가공,48,24,17,#,456,443,"LINESTRING (128.993961235212 35.5009946724159, 128.994122765026 35.5013319363397, 128.994253976037 35.5015892302722, 128.994402565825 35.5018775337213, 128.994558306051 35.5021340785205, 128.99470455527003 35.50238969065696, 128.994860513147 35.5026013328118, 128.994988283611 35.5027842890918, 128.995125318634 35.50296515821, 128.99536978621 35.5032168208222, 128.995620958128 35.5032901835898, 128.99544171387 35.5035006211542, 128.995824707657 35.5037436689615, 128.996215488211 35.5039143463286, 128.99650172674725 35.50395174853638, 128.996507796946 35.503952614349)",3,
48330CA029385,4833034026,경남,양산시,하북면,백록리,가공,24,6,3,#,193,172,"LINESTRING (129.08689898579954 35.46195561065945, 129.086907747757 35.4621713519392, 129.087005061714 35.4624762288867, 129.087209528414 35.4629807419863, 129.087384474533 35.4634509822597)",2,
48330CA030167,4833031025,경남,양산시,동면,내송리,지중,24,1,1,#,77,39,"LINESTRING (129.0679889292753 35.31874746628898, 129.067982328863 35.31874388921587, 129.06816543667122 35.318684601607416, 129.06827677695895 35.31873612529198, 129.06832116656125 35.31870286701223, 129.06836636763128 35.318693828250225)",1,
48330CA030237,4833031024,경남,양산시,동면,사송리,지중,72,10,10,#,177,158,"LINESTRING (129.066773224241 35.3119131595162, 129.06636332914982 35.31222500967936, 129.06629633889762 35.31231603607742, 129.0659970340305 35.31255207146668, 129.0658066355238 35.312660473789364, 129.06552765442808 35.31286948502413, 129.065505432206 35.3128694850241)",8,
48330CA030421,4833033027,경남,양산시,상북면,내석리,가공,72,2,1,#,45,49,"LINESTRING (129.01068326995656 35.44890584587721, 129.01121254848954 35.44900177430649)",1,
48330CA030548,4833025324,경남,양산시,물금읍,범어리,가공,24,3,3,#,117,71.69,"LINESTRING (129.011504818079 35.3328687606725, 129.011921490302 35.3331622009515, 129.011876872298 35.3332033305918, 129.011995653641 35.3333044005939)",,
48330CA030876,4833031026,경남,양산시,동면,석산리,지중,72,14,14,#,22,22.9,"LINESTRING (129.02878569638497 35.313687271487275, 129.02878569638497 35.313687271487275, 129.02880918659454 35.313677599592154, 129.029010698725 35.3135946282851)",12,
48330CA030870,4833031026,경남,양산시,동면,석산리,가공,144,49,43,#,289,274.37,"LINESTRING (129.02845263050193 35.31593652106821, 129.0281360098477 35.31560144136917, 129.02801696649342 35.315358178486875, 129.0283278756574 35.31519344143813, 129.02840449557414 35.31490847199533, 129.02849703377674 35.31472050390491, 129.0285316416429 35.31453657871627, 129.0286115100556 35.314164015221536, 129.02869160801384 35.31374432659439)",29,
48330CA030702,4833033021,경남,양산시,상북면,석계리,지중,24,1,1,#,25,12,"LINESTRING (129.06639905627304 35.41661145970662, 129.06638375354322 35.41658545633345, 129.0663600025294 35.41653195195844, 129.06634876885516 35.41650279664634)",1,
48330CA030706,4833034028,경남,양산시,하북면,용연리,FTTH,24,3,1,가공용,40,36,"LINESTRING (129.078394469718 35.4447537408599, 129.078441738774 35.4450762773614)",,
48330CA030679,4833033021,경남,양산시,상북면,석계리,가공,72,2,2,#,1,1,"LINESTRING (129.0654637230978 35.424706587464286, 129.06545473547231 35.42469571612221)",,
48330CA030694,4833033021,경남,양산시,상북면,석계리,가공,72,28,25,#,271,259,"LINESTRING (129.0567966419786 35.41228441693422, 129.05725929770756 35.4120936289356, 129.0576612093914 35.411965464999405, 129.05801041185586 35.412089293094475, 129.0582188224073 35.412224727571555, 129.05842253095207 35.41241530278366, 129.0590213444713 35.41261113108206, 129.05932147849006 35.41258598422233, 129.05932416672906 35.41258707647282)",21,
48330CA030711,4833031023,경남,양산시,동면,여락리,가공,144,53,42,#,235,225.92,"LINESTRING (129.10051839570485 35.30822966871738, 129.100189140536 35.3084225136441, 129.099819685991 35.3086518213118, 129.099393227497 35.3088824267957, 129.09902219053 35.3090952143648, 129.09850133451403 35.30941713900032)",34,
48330CA031040,4833011800,경남,양산시,주진동,#,가공,24,1,1,#,165,110,"LINESTRING (129.146940015674 35.4011808304448, 129.14719792344346 35.401122338881926, 129.14758272555514 35.40115251819497, 129.14760920224023 35.40120230628539, 129.14758340468634 35.40121125124229, 129.14761340452603 35.40127352859276, 129.14794167737708 35.40115522743247, 129.147931288441 35.4011350840841)",1,
48330CA017886,4833025323,경남,양산시,물금읍,가촌리,지중,12,0,0,#,1,1,"LINESTRING (128.995753559317 35.3189680196552, 128.995756038737 35.3189809892381)",,
48330CA013540,4833011800,경남,양산시,주진동,#,가공,24,11,1,#,2.17,1,"LINESTRING (129.15797116085503 35.390971755903244, 129.15797473106915 35.39096128260042)",1,
48330CA017081,4833025323,경남,양산시,물금읍,가촌리,지중,24,5,5,#,1,1,"LINESTRING (128.996367002362 35.319670030859, 128.99636522719848 35.31965890467277)",,
48330CA017475,4833025323,경남,양산시,물금읍,가촌리,지중,12,0,0,#,1,2,"LINESTRING (128.998683043574 35.3186100074688, 128.998703882484 35.318603878756065)",,
48330CA020512,4833025321,경남,양산시,물금읍,물금리,FTTH,12,0,0,지중용,2,2.09,"LINESTRING (128.988014011769 35.3077440047116, 128.98799275457577 35.30775116319528)",,
48330CA006812,4833025324,경남,양산시,물금읍,범어리,가공,48,44,14,기타,43,43,"LINESTRING (129.00896072638108 35.333709654959826, 129.00855652361514 35.33391558599825)",7,
48330CA010027,4833025324,경남,양산시,물금읍,범어리,가공,12,3,2,기타,200,67.22,"LINESTRING (128.99798199865265 35.33051575223862, 128.997884805433 35.3308199902114, 128.99788193869128 35.33111133852853)",2,
48330CA013345,4833031028,경남,양산시,동면,가산리,가공,24,9,4,기타,181.62,182,"LINESTRING (129.01651600489217 35.28066829460485, 129.0165208411803 35.28033802430902, 129.0165736604905 35.279872335505345, 129.01658505430842 35.27952521888563, 129.016560033931 35.2790339622072)",,
48330CA015064,4833032023,경남,양산시,원동면,내포리,가공,24,24,15,#,372,347.69,"LINESTRING (128.93549683234227 35.413076769728136, 128.935728860592 35.4134540719045, 128.935931465946 35.4138440912643, 128.936132437596 35.4142140099268, 128.93634384179 35.4146207076469, 128.936541732205 35.4149934180549, 128.93671900597852 35.415328461914186, 128.93690287110172 35.41568169712691, 128.9370305056637 35.41594708252887)",1,
48330CA007681,4833032024,경남,양산시,원동면,영포리,가공,12,6,4,기타,30,25.1,"LINESTRING (128.981931025841 35.4185999388506, 128.98208498241 35.4186420265725, 128.98219036198253 35.41860625616414)",3,
48330CA023019,4833032027,경남,양산시,원동면,서룡리,가공,48,37,28,#,544,549,"LINESTRING (128.94253122180453 35.348733637072684, 128.942367745879 35.348958409996, 128.94222848937522 35.34934639167986, 128.94210107068815 35.3496119815104, 128.94215513467802 35.34999810726765, 128.9423552059515 35.35040002927512, 128.94247057364615 35.35085395854701, 128.94229850361015 35.35131131859459, 128.94216369843951 35.35169835994501, 128.9420361292219 35.35210560071082, 128.941904583868 35.352506458104, 128.941750642234 35.3530047297681, 128.94143668672194 35.35340104918277)",16,
48330CA006939,4833032028,경남,양산시,원동면,화제리,가공,48,47,22,기타,470,474,"LINESTRING (128.9727586133574 35.3471463276861, 128.972729102153 35.3471409717316, 128.972366001886 35.3470409522368, 128.971892271246 35.3468066770303, 128.971592037284 35.3465448601054, 128.97134914960367 35.34618498558933, 128.97115443691922 35.34579664205805, 128.970944513198 35.3454557240719, 128.97061839949995 35.34501286300587, 128.970389683359 35.3446132876839, 128.97011240267 35.3441911256317, 128.9698731265369 35.34376392449636)",7,
48330CA007004,4833011900,경남,양산시,평산동,#,가공,24,24,14,기타,260,264,"LINESTRING (129.1528541996072 35.38416980555726, 129.15298519266605 35.38445242769834, 129.15306085177133 35.38441737240222, 129.15353339613682 35.38437625066312, 129.15374979254577 35.38446062694638, 129.15406297143156 35.38461777467281, 129.15411948464362 35.38464756936031, 129.15446291406974 35.38484557638905, 129.15474183205635 35.38497586298818, 129.1549726836247 35.385077225023316, 129.15526775213903 35.38512556260931)",14,
48330CA007255,4833011900,경남,양산시,평산동,#,가공,12,9,9,기타,388,435,"LINESTRING (129.1256491658493 35.37828361527527, 129.125627458261 35.3786540301929, 129.125557630599 35.3792759387717, 129.12558281591782 35.37968320484518, 129.12570705902192 35.37977168951122, 129.12616945436193 35.37956824787611, 129.12645269831526 35.3794201838269, 129.12675445402027 35.379234680200774, 129.12707501949163 35.37909512777547, 129.127103566062 35.3793982007588, 129.12730239071 35.3795729755108, 129.127561904301 35.3798190550172, 129.127650958824 35.38000621788)",20,
48330CA029178,4833034022,경남,양산시,하북면,지산리,가공,24,24,16,#,134,134,"LINESTRING (129.06762652206345 35.497176886659375, 129.0670759239811 35.49730215899302, 129.06659903357274 35.49732455316578, 129.066169257464 35.4973529304628)",12,
48330CA009936,4833034028,경남,양산시,하북면,용연리,가공,12,3,3,기타,385,189,"LINESTRING (129.07440130358 35.4446640898756, 129.07453954152678 35.44466983968892, 129.07455614413004 35.44478865791567, 129.07462784933495 35.445394306924236, 129.07464836176123 35.445470207785725, 129.07475886875253 35.445882643486364, 129.07485913318507 35.44620297990145, 129.074897124449 35.4462146242014)",2,
48330CA006842,4833011800,경남,양산시,주진동,#,가공,24,13,10,기타,78,86,"LINESTRING (129.15755064217376 35.39073241596937, 129.1572096456241 35.3908819084253, 129.1569785004316 35.390952133315075, 129.15667725607005 35.39102670016087)",4,
48330CA010008,4833011100,경남,양산시,유산동,#,가공,12,6,6,기타,213,5.67,"LINESTRING (129.03776385009712 35.362492098858816, 129.037732706225 35.3624478293191)",3,
48330CA008415,4833011000,경남,양산시,교동,#,가공,48,33,30,기타,431,429,"LINESTRING (129.029344952247 35.3478108771027, 129.029407367972 35.3478594014638, 129.029577615686 35.3469608978468, 129.02935330854666 35.346382164927405, 129.02919742760378 35.346098718017515, 129.02910235934803 35.345912008076496, 129.0290082329349 35.34573457238175, 129.0287769188607 35.34539376926343, 129.028664801381 35.3452696860747, 129.028382487357 35.3451058897573, 129.0282227324425 35.34496814246361, 129.02798854441 35.3447649175818, 129.027757064158 35.3445721632947)",20,
48330CA015382,4833010700,경남,양산시,북정동,#,가공,8,1,1,#,222,419,"LINESTRING (129.0461577797088 35.35904856311719, 129.04644381152715 35.35906053947989, 129.04679316161818 35.359083396999594, 129.046995186914 35.359046145107, 129.047242106906 35.3590446994644, 129.04770064654087 35.35905826213382, 129.04807826211507 35.35910244817145, 129.04836793928885 35.359107188793104, 129.04879657745218 35.35909450147839, 129.04911893744062 35.359063744235705, 129.04905646137564 35.359105961573036, 129.0489867213437 35.359416069680485, 129.04901074866243 35.3596396879551, 129.048992958622 35.3599080080336, 129.04956428708547 35.35996172754211)",,
48330CA006881,4833010300,경남,양산시,중부동,#,가공,12,7,6,기타,230,212,"LINESTRING (129.034004697227 35.3387651461933, 129.0347746505 35.3389428128125, 129.03489808594617 35.3389649356595, 129.03465367275297 35.339395306480455, 129.03446936484139 35.33972221747347, 129.03428284691256 35.340005063074)",10,
48330CA007284,4833010400,경남,양산시,북부동,#,가공,72,35,26,기타,498,374,"LINESTRING (129.038522139287 35.3453821305397, 129.038492820707 35.345382310452, 129.03836672698 35.3453722531622, 129.038298115203 35.345298782929, 129.037774742285 35.3452661024285, 129.037445964823 35.3452368053484, 129.037036003963 35.3452076214341, 129.036899647444 35.3445303756339, 129.036837927619 35.3441191977228, 129.03687528023377 35.34397163998287, 129.03618716944 35.3439129374749, 129.035991265659 35.3440247422473, 129.03602580605 35.3439325361316)",4,
48330CA023651,4833032024,경남,양산시,원동면,영포리,가공,12,2,2,#,453,455.3,"LINESTRING (128.98040380758778 35.422244339145806, 128.98040788756268 35.42223034895607, 128.980547844177 35.4219659939454, 128.980818802241 35.4215901144999, 128.980985705048 35.4212150407027, 128.981228299605 35.4208826187402, 128.981106320798 35.4203665420585, 128.981545572318 35.4198802299104, 128.981868696513 35.4195880706351, 128.98211682952 35.4193204153286, 128.982121482652 35.4190420638682, 128.98219036198253 35.41860625616414)",1,
48330CA006882,4833025324,경남,양산시,물금읍,범어리,가공,48,41,32,기타,70,70,"LINESTRING (129.018095556654 35.3383183105256, 129.018081109937 35.3383005472348, 129.017834090739 35.3380333519729, 129.01755495385223 35.337889689829666, 129.01754502503772 35.33788042991076)",18,
48330CA006893,4833032022,경남,양산시,원동면,용당리,가공,48,48,27,기타,313.79,325,"LINESTRING (128.9081709463174 35.37217110620196, 128.908148580815 35.3722508958041, 128.90802494288465 35.372518796108636, 128.90778169006694 35.3727752235558, 128.907412533398 35.37294129772198, 128.906990203457 35.3730258852794, 128.906555377892 35.3730942805364, 128.90612191064835 35.37309847988109, 128.905646255482 35.3729713063238, 128.90519492442772 35.37281492934142, 128.90518716646955 35.37280540971132)",22,
